"sa2_name_2021","age_group","pop_2021","pop2011_as21","abs_change","growth_rate","in_wslhd_2021","in_metro_2021"
"Austral - Greendale","10_19",1617,1404.59651285661,212.403487143391,0.151220286537244,0,1
"Austral - Greendale","20_29",1797,1155.58226252825,641.417737471747,0.555060213600384,0,1
"Austral - Greendale","30_39",2147,1175.24979633126,971.75020366874,0.826845668641868,0,1
"Austral - Greendale","40_49",1500,1239.26928907719,260.73071092281,0.210390682009848,0,1
"Austral - Greendale","50_59",1339,1094.96404881001,244.035951189995,0.22287119970305,0,1
"Austral - Greendale","60_69",1071,935.800749795179,135.199250204821,0.144474398246008,0,1
"Austral - Greendale","70_79",757,440.339640566148,316.660359433852,0.719127533071333,0,1
"Austral - Greendale","80_89",305,278.994349132867,26.0056508671332,0.093212106080143,0,1
"Austral - Greendale","90_99",111,48.1391647890617,62.8608352109383,1.30581482845381,0,1
"Austral - Greendale","100_plus",0,0,0,NA,0,1
"Badgerys Creek","0_9",0,37.3706442926354,-37.3706442926354,-1,0,1
"Badgerys Creek","10_19",0,46.2011671352927,-46.2011671352927,-1,0,1
"Badgerys Creek","20_29",8,36.3101495723994,-28.3101495723994,-0.779675928240156,0,1
"Badgerys Creek","30_39",3,35.4883743373032,-32.4883743373032,-0.915465274022243,0,1
"Badgerys Creek","40_49",4,41.3768958256336,-37.3768958256336,-0.903327692419064,0,1
"Badgerys Creek","50_59",0,37.0408564792831,-37.0408564792831,-1,0,1
"Badgerys Creek","60_69",0,32.1664979584571,-32.1664979584571,-1,0,1
"Badgerys Creek","70_79",0,14.6766968278846,-14.6766968278846,-1,0,1
"Badgerys Creek","80_89",3,7.3643003102491,-4.3643003102491,-0.592629323409745,0,1
"Badgerys Creek","90_99",0,1.10835311545017,-1.10835311545017,-1,0,1
"Badgerys Creek","100_plus",0,0,0,NA,0,1
"Cecil Hills","0_9",708,1011.85555731444,-303.855557314443,-0.300295388129214,0,1
"Cecil Hills","10_19",1141,1232.41572125843,-91.4157212584259,-0.0741760427764431,0,1
"Cecil Hills","20_29",1022,983.68878313112,38.3112168688798,0.0389464813728318,0,1
"Cecil Hills","30_39",703,927.116533288345,-224.116533288345,-0.241735019537875,0,1
"Cecil Hills","40_49",901,1113.54238614576,-212.54238614576,-0.190870494729366,0,1
"Cecil Hills","50_59",1104,904.678594532139,199.321405467861,0.220322893315433,0,1
"Cecil Hills","60_69",826,437.539805746019,388.460194253981,0.887828236774126,0,1
"Cecil Hills","70_79",364,180.458315954168,183.541684045832,1.01708631755406,0,1
"Cecil Hills","80_89",121,67.3138162686183,53.6861837313817,0.797550736347276,0,1
"Cecil Hills","90_99",17,7.87714871228512,9.12285128771488,1.1581413047956,0,1
"Cecil Hills","100_plus",0,0,0,NA,0,1
"Green Valley","0_9",1600,1824.60869573913,-224.608695739129,-0.123099652141109,0,1
"Green Valley","10_19",1887,2222.32948716705,-335.32948716705,-0.150890985834201,0,1
"Green Valley","20_29",1936,1773.81751241825,162.182487581752,0.0914313261912996,0,1
"Green Valley","30_39",1505,1671.80471201953,-166.804712019528,-0.0997752373948203,0,1
"Green Valley","40_49",1623,2007.97347620265,-384.973476202651,-0.191722391139692,0,1
"Green Valley","50_59",1821,1631.3439388656,189.656061134395,0.116257557107349,0,1
"Green Valley","60_69",1565,788.985076501492,776.014923498508,0.983560965360086,0,1
"Green Valley","70_79",712,325.407920259208,386.592079740792,1.18802295725577,0,1
"Green Valley","80_89",237,121.382319461768,115.617680538232,0.952508413506206,0,1
"Green Valley","90_99",39,14.2043139795686,24.7956860204314,1.74564474258295,0,1
"Green Valley","100_plus",0,0,0,NA,0,1
"Hinchinbrook","0_9",1817,1402.53574694642,414.464253053576,0.295510652014353,0,1
"Hinchinbrook","10_19",2050,1708.25479157452,341.745208425481,0.200055173333066,0,1
"Hinchinbrook","20_29",1874,1363.49370445063,510.506295549372,0.374410453002467,0,1
"Hinchinbrook","30_39",1679,1285.07875469212,393.921245307877,0.306534711487197,0,1
"Hinchinbrook","40_49",1730,1543.48413765158,186.515862348415,0.120840802829499,0,1
"Hinchinbrook","50_59",1836,1253.97746660225,582.022533397748,0.464141142005352,0,1
"Hinchinbrook","60_69",1245,606.475117752488,638.524882247512,1.05284596771884,0,1
"Hinchinbrook","70_79",584,250.133763786623,333.866236213377,1.33475077957961,0,1
"Hinchinbrook","80_89",195,93.3038642696135,101.696135730387,1.08994559364146,0,1
"Hinchinbrook","90_99",25,10.9185373081463,14.0814626918537,1.28968398370976,0,1
"Hinchinbrook","100_plus",3,0,3,NA,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","0_9",1986,1595.0894592,390.9105408,0.245071233180901,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","10_19",2303,1539.6038912,763.3961088,0.495839295524898,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","20_29",1732,1226.9547776,505.0452224,0.411624969086391,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","30_39",1899,1568.5528832,330.4471168,0.210670051573815,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","40_49",1983,1452.274432,530.725568,0.365444406584444,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","50_59",1649,932.6400256,716.3599744,0.76809911084305,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","60_69",1026,443.884544,582.115456,1.31141186118884,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","70_79",496,163.0793216,332.9206784,2.041464700329,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","80_89",157,57.4155008,99.5844992,1.73445320187819,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","90_99",19,13.5095296,5.4904704,0.406414624532893,0,1
"Hoxton Park - Carnes Hill - Horningsea Park","100_plus",0,0,0,NA,0,1
"West Hoxton - Middleton Grange","0_9",2816,1811.73321371773,1004.26678628227,0.554312731410096,0,1
"West Hoxton - Middleton Grange","10_19",2934,1769.3151320081,1164.6848679919,0.658268754345663,0,1
"West Hoxton - Middleton Grange","20_29",2179,1413.05174569935,765.948254300652,0.542052516216644,0,1
"West Hoxton - Middleton Grange","30_39",2613,1781.13274593144,831.867254068563,0.4670439392958,0,1
"West Hoxton - Middleton Grange","40_49",2679,1661.75380659718,1017.24619340282,0.61215216680374,0,1
"West Hoxton - Middleton Grange","50_59",1984,1092.25285721071,891.747142789288,0.816429214995642,0,1
"West Hoxton - Middleton Grange","60_69",1187,554.651815146364,632.348184853636,1.14008134037526,0,1
"West Hoxton - Middleton Grange","70_79",575,211.861006705967,363.138993294033,1.71404355591502,0,1
"West Hoxton - Middleton Grange","80_89",203,85.0156578568841,117.984342143116,1.3877954381266,0,1
"West Hoxton - Middleton Grange","90_99",23,18.5355889954881,4.46441100451186,0.24085617163817,0,1
"West Hoxton - Middleton Grange","100_plus",0,0,0,NA,0,1
"Cobbitty - Bringelly","0_9",694,118.160063157056,575.839936842944,4.87338887147977,0,1
"Cobbitty - Bringelly","10_19",614,135.367839344977,478.632160655023,3.53578932020372,0,1
"Cobbitty - Bringelly","20_29",649,116.726081808063,532.273918191937,4.56002557395164,0,1
"Cobbitty - Bringelly","30_39",701,97.7975280013499,603.20247199865,6.16787033707359,0,1
"Cobbitty - Bringelly","40_49",608,127.767738195312,480.232261804688,3.75863475856935,0,1
"Cobbitty - Bringelly","50_59",491,129.201719544305,361.798280455695,2.80025901924338,0,1
"Cobbitty - Bringelly","60_69",484,109.699573197995,374.300426802005,3.41204998242277,0,1
"Cobbitty - Bringelly","70_79",381,62.6649849510116,318.335015048988,5.07995039491108,0,1
"Cobbitty - Bringelly","80_89",132,20.2191370208069,111.780862979193,5.52846854265652,0,1
"Cobbitty - Bringelly","90_99",14,1.86417575369142,12.1358242463086,6.51002150536362,0,1
"Cobbitty - Bringelly","100_plus",0,0,0,NA,0,1
"Gledswood Hills - Gregory Hills","0_9",3154,220.203847872428,2933.79615212757,13.3230921279233,0,1
"Gledswood Hills - Gregory Hills","10_19",1617,252.272369407248,1364.72763059275,5.40973882236643,0,1
"Gledswood Hills - Gregory Hills","20_29",2101,217.53147107786,1883.46852892214,8.65837260047767,0,1
"Gledswood Hills - Gregory Hills","30_39",3488,182.256097389558,3305.74390261044,18.1379056720647,0,1
"Gledswood Hills - Gregory Hills","40_49",1826,238.108772396036,1587.89122760396,6.66876407628904,0,1
"Gledswood Hills - Gregory Hills","50_59",1057,240.781149190604,816.218850809396,3.38987854137731,0,1
"Gledswood Hills - Gregory Hills","60_69",718,204.436824784475,513.563175215525,2.51208741750388,0,1
"Gledswood Hills - Gregory Hills","70_79",266,116.782865922635,149.217134077365,1.27773139405756,0,1
"Gledswood Hills - Gregory Hills","80_89",63,37.680512803413,25.319487196587,0.671951767978422,0,1
"Gledswood Hills - Gregory Hills","90_99",3,3.47408983293879,-0.47408983293879,-0.136464471483672,0,1
"Gledswood Hills - Gregory Hills","100_plus",0,0,0,NA,0,1
"Leppington - Catherine Field","0_9",2248,270.615875836417,1977.38412416358,7.306977530612,0,1
"Leppington - Catherine Field","10_19",1449,309.69696208638,1139.30303791362,3.67876723826515,0,1
"Leppington - Catherine Field","20_29",1743,268.198687215586,1474.80131278441,5.49891324262494,0,1
"Leppington - Catherine Field","30_39",2502,225.362776380626,2276.63722361937,10.1020996465461,0,1
"Leppington - Catherine Field","40_49",1519,293.28401498598,1225.71598501402,4.17927988701537,0,1
"Leppington - Catherine Field","50_59",1152,296.34643770681,855.65356229319,2.88734215573642,0,1
"Leppington - Catherine Field","60_69",903,249.780608343518,653.219391656482,2.61517255478105,0,1
"Leppington - Catherine Field","70_79",759,142.236878120284,616.763121879716,4.33616886162352,0,1
"Leppington - Catherine Field","80_89",266,46.3742329237072,219.625767076293,4.73594393329613,0,1
"Leppington - Catherine Field","90_99",23,4.28771761707939,18.7122823829206,4.36415922270241,0,1
"Leppington - Catherine Field","100_plus",0,0,0,NA,0,1
"Oran Park","0_9",4017,219.856094370205,3797.1439056298,17.2710422993141,0,1
"Oran Park","10_19",2205,251.873972191108,1953.12602780889,7.75437815514723,0,1
"Oran Park","20_29",2469,217.187937885129,2251.81206211487,10.3680346341603,0,1
"Oran Park","30_39",4164,181.968272282135,3982.03172771786,21.8831100486785,0,1
"Oran Park","40_49",2263,237.732742820209,2025.26725717979,8.51909262962336,0,1
"Oran Park","50_59",1150,240.400899305284,909.599100694716,3.78367594848145,0,1
"Oran Park","60_69",804,204.11397110826,599.88602889174,2.93897583607133,0,1
"Oran Park","70_79",399,116.598438397791,282.401561602209,2.42200123331635,0,1
"Oran Park","80_89",136,37.6210064395617,98.3789935604383,2.61500164059897,0,1
"Oran Park","90_99",17,3.46860343059789,13.5313965694021,3.90110799350437,0,1
"Oran Park","100_plus",0,0,0,NA,0,1
"Bonnyrigg Heights - Bonnyrigg","0_9",1891,1959,-68,-0.0347115875446656,0,1
"Bonnyrigg Heights - Bonnyrigg","10_19",2544,2502,42,0.0167865707434053,0,1
"Bonnyrigg Heights - Bonnyrigg","20_29",2499,2352,147,0.0625,0,1
"Bonnyrigg Heights - Bonnyrigg","30_39",2062,1901,161,0.0846922672277749,0,1
"Bonnyrigg Heights - Bonnyrigg","40_49",2069,2201,-132,-0.0599727396637892,0,1
"Bonnyrigg Heights - Bonnyrigg","50_59",2298,2230,68,0.0304932735426009,0,1
"Bonnyrigg Heights - Bonnyrigg","60_69",2166,1218,948,0.778325123152709,0,1
"Bonnyrigg Heights - Bonnyrigg","70_79",1113,531,582,1.09604519774011,0,1
"Bonnyrigg Heights - Bonnyrigg","80_89",377,262,115,0.438931297709924,0,1
"Bonnyrigg Heights - Bonnyrigg","90_99",127,39,88,2.25641025641026,0,1
"Bonnyrigg Heights - Bonnyrigg","100_plus",0,0,0,NA,0,1
"Bossley Park - Abbotsbury","0_9",2100,2114,-14,-0.00662251655629139,0,1
"Bossley Park - Abbotsbury","10_19",2686,2770,-84,-0.0303249097472924,0,1
"Bossley Park - Abbotsbury","20_29",2534,2779,-245,-0.0881612090680101,0,1
"Bossley Park - Abbotsbury","30_39",2165,2081,84,0.0403652090341182,0,1
"Bossley Park - Abbotsbury","40_49",2381,2518,-137,-0.0544082605242256,0,1
"Bossley Park - Abbotsbury","50_59",2676,2923,-247,-0.0845022237427301,0,1
"Bossley Park - Abbotsbury","60_69",2694,1734,960,0.55363321799308,0,1
"Bossley Park - Abbotsbury","70_79",1581,853,728,0.853458382180539,0,1
"Bossley Park - Abbotsbury","80_89",711,393,318,0.809160305343511,0,1
"Bossley Park - Abbotsbury","90_99",166,61,105,1.72131147540984,0,1
"Bossley Park - Abbotsbury","100_plus",0,0,0,NA,0,1
"Cabramatta - Lansvale","0_9",2340,3156,-816,-0.258555133079848,0,1
"Cabramatta - Lansvale","10_19",2918,3196,-278,-0.0869837296620776,0,1
"Cabramatta - Lansvale","20_29",3609,3225,384,0.11906976744186,0,1
"Cabramatta - Lansvale","30_39",2954,3218,-264,-0.0820385332504661,0,1
"Cabramatta - Lansvale","40_49",3051,3647,-596,-0.163421990677269,0,1
"Cabramatta - Lansvale","50_59",3553,3023,530,0.175322527290771,0,1
"Cabramatta - Lansvale","60_69",3022,1841,1181,0.641499185225421,0,1
"Cabramatta - Lansvale","70_79",1555,1169,386,0.330196749358426,0,1
"Cabramatta - Lansvale","80_89",827,749,78,0.104138851802403,0,1
"Cabramatta - Lansvale","90_99",263,137,126,0.91970802919708,0,1
"Cabramatta - Lansvale","100_plus",14,12,2,0.166666666666667,0,1
"Cabramatta West - Mount Pritchard","0_9",2227,2295,-68,-0.0296296296296296,0,1
"Cabramatta West - Mount Pritchard","10_19",2651,2459,192,0.0780805205368036,0,1
"Cabramatta West - Mount Pritchard","20_29",2583,2106,477,0.226495726495726,0,1
"Cabramatta West - Mount Pritchard","30_39",2237,2027,210,0.103601381351751,0,1
"Cabramatta West - Mount Pritchard","40_49",2352,2169,183,0.0843706777316736,0,1
"Cabramatta West - Mount Pritchard","50_59",2447,1981,466,0.235234729934377,0,1
"Cabramatta West - Mount Pritchard","60_69",1952,1233,719,0.583130575831306,0,1
"Cabramatta West - Mount Pritchard","70_79",1088,1042,46,0.0441458733205374,0,1
"Cabramatta West - Mount Pritchard","80_89",622,461,161,0.349240780911063,0,1
"Cabramatta West - Mount Pritchard","90_99",101,46,55,1.19565217391304,0,1
"Cabramatta West - Mount Pritchard","100_plus",0,0,0,NA,0,1
"Canley Vale - Canley Heights","0_9",2448,2662,-214,-0.0803906836964688,0,1
"Canley Vale - Canley Heights","10_19",3006,2974,32,0.0107599193006052,0,1
"Canley Vale - Canley Heights","20_29",3344,2837,507,0.178709904829045,0,1
"Canley Vale - Canley Heights","30_39",2840,2597,243,0.0935695032730073,0,1
"Canley Vale - Canley Heights","40_49",2816,2878,-62,-0.0215427380125087,0,1
"Canley Vale - Canley Heights","50_59",3068,2482,586,0.236099919419823,0,1
"Canley Vale - Canley Heights","60_69",2571,1480,1091,0.737162162162162,0,1
"Canley Vale - Canley Heights","70_79",1306,982,324,0.329938900203666,0,1
"Canley Vale - Canley Heights","80_89",661,593,68,0.114671163575042,0,1
"Canley Vale - Canley Heights","90_99",190,91,99,1.08791208791209,0,1
"Canley Vale - Canley Heights","100_plus",3,3,0,0,0,1
"Edensor Park","0_9",1152,1159,-7,-0.00603968938740293,0,1
"Edensor Park","10_19",1322,1542,-220,-0.142671854734112,0,1
"Edensor Park","20_29",1439,1466,-27,-0.0184174624829468,0,1
"Edensor Park","30_39",1259,1116,143,0.128136200716846,0,1
"Edensor Park","40_49",1174,1425,-251,-0.176140350877193,0,1
"Edensor Park","50_59",1443,1447,-4,-0.0027643400138217,0,1
"Edensor Park","60_69",1381,786,595,0.756997455470738,0,1
"Edensor Park","70_79",756,360,396,1.1,0,1
"Edensor Park","80_89",285,140,145,1.03571428571429,0,1
"Edensor Park","90_99",57,15,42,2.8,0,1
"Edensor Park","100_plus",0,0,0,NA,0,1
"Fairfield","0_9",1990,2444,-454,-0.185761047463175,0,1
"Fairfield","10_19",2236,2233,3,0.00134348410210479,0,1
"Fairfield","20_29",2377,2586,-209,-0.0808197989172467,0,1
"Fairfield","30_39",2395,2449,-54,-0.0220498162515312,0,1
"Fairfield","40_49",2356,2403,-47,-0.0195588847274241,0,1
"Fairfield","50_59",2582,2036,546,0.268172888015717,0,1
"Fairfield","60_69",2277,1277,1000,0.783085356303837,0,1
"Fairfield","70_79",1306,914,392,0.428884026258206,0,1
"Fairfield","80_89",618,461,157,0.34056399132321,0,1
"Fairfield","90_99",117,51,66,1.29411764705882,0,1
"Fairfield","100_plus",0,0,0,NA,0,1
"Fairfield - West","0_9",2668,2428,240,0.0988467874794069,0,1
"Fairfield - West","10_19",3166,2649,517,0.19516798791997,0,1
"Fairfield - West","20_29",2889,2302,587,0.254995655951347,0,1
"Fairfield - West","30_39",2595,2367,228,0.0963244613434728,0,1
"Fairfield - West","40_49",2670,2408,262,0.108803986710963,0,1
"Fairfield - West","50_59",2796,2109,687,0.32574679943101,0,1
"Fairfield - West","60_69",2193,1629,564,0.34622467771639,0,1
"Fairfield - West","70_79",1473,1035,438,0.423188405797101,0,1
"Fairfield - West","80_89",676,455,221,0.485714285714286,0,1
"Fairfield - West","90_99",128,37,91,2.45945945945946,0,1
"Fairfield - West","100_plus",6,0,6,NA,0,1
"Greenfield Park - Prairiewood","0_9",967,957,10,0.0104493207941484,0,1
"Greenfield Park - Prairiewood","10_19",1209,1132,77,0.0680212014134276,0,1
"Greenfield Park - Prairiewood","20_29",1184,1104,80,0.072463768115942,0,1
"Greenfield Park - Prairiewood","30_39",1000,965,35,0.0362694300518135,0,1
"Greenfield Park - Prairiewood","40_49",1035,1030,5,0.00485436893203883,0,1
"Greenfield Park - Prairiewood","50_59",1189,1147,42,0.036617262423714,0,1
"Greenfield Park - Prairiewood","60_69",1122,823,299,0.363304981773998,0,1
"Greenfield Park - Prairiewood","70_79",788,441,347,0.786848072562358,0,1
"Greenfield Park - Prairiewood","80_89",309,152,157,1.03289473684211,0,1
"Greenfield Park - Prairiewood","90_99",49,10,39,3.9,0,1
"Greenfield Park - Prairiewood","100_plus",0,0,0,NA,0,1
"Horsley Park - Kemps Creek","0_9",424,476,-52,-0.109243697478992,0,1
"Horsley Park - Kemps Creek","10_19",582,641,-59,-0.0920436817472699,0,1
"Horsley Park - Kemps Creek","20_29",573,542,31,0.0571955719557196,0,1
"Horsley Park - Kemps Creek","30_39",381,509,-128,-0.25147347740668,0,1
"Horsley Park - Kemps Creek","40_49",526,621,-95,-0.152979066022544,0,1
"Horsley Park - Kemps Creek","50_59",647,593,54,0.0910623946037099,0,1
"Horsley Park - Kemps Creek","60_69",523,476,47,0.0987394957983193,0,1
"Horsley Park - Kemps Creek","70_79",415,294,121,0.41156462585034,0,1
"Horsley Park - Kemps Creek","80_89",218,153,65,0.42483660130719,0,1
"Horsley Park - Kemps Creek","90_99",46,27,19,0.703703703703704,0,1
"Horsley Park - Kemps Creek","100_plus",3,0,3,NA,0,1
"Smithfield - Wetherill Park","0_9",2400,2153,247,0.114723641430562,0,1
"Smithfield - Wetherill Park","10_19",2613,2316,297,0.128238341968912,0,1
"Smithfield - Wetherill Park","20_29",2530,2364,166,0.0702199661590524,0,1
"Smithfield - Wetherill Park","30_39",2433,2233,200,0.0895656068069861,0,1
"Smithfield - Wetherill Park","40_49",2331,2178,153,0.0702479338842975,0,1
"Smithfield - Wetherill Park","50_59",2356,2227,129,0.0579254602604401,0,1
"Smithfield - Wetherill Park","60_69",2313,1781,532,0.298708590679394,0,1
"Smithfield - Wetherill Park","70_79",1556,1203,353,0.293433083956775,0,1
"Smithfield - Wetherill Park","80_89",812,496,316,0.637096774193548,0,1
"Smithfield - Wetherill Park","90_99",158,51,107,2.09803921568627,0,1
"Smithfield - Wetherill Park","100_plus",0,0,0,NA,0,1
"St Johns Park - Wakeley","0_9",1172,1217,-45,-0.0369761709120789,0,1
"St Johns Park - Wakeley","10_19",1385,1485,-100,-0.0673400673400673,0,1
"St Johns Park - Wakeley","20_29",1421,1556,-135,-0.0867609254498715,0,1
"St Johns Park - Wakeley","30_39",1359,1298,61,0.0469953775038521,0,1
"St Johns Park - Wakeley","40_49",1265,1389,-124,-0.0892728581713463,0,1
"St Johns Park - Wakeley","50_59",1373,1638,-265,-0.161782661782662,0,1
"St Johns Park - Wakeley","60_69",1582,1123,459,0.408726625111309,0,1
"St Johns Park - Wakeley","70_79",1067,603,464,0.769485903814262,0,1
