sa2_name_2021,in_wslhd,in_metro,pop_size,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_0_19,age_20_39,age_40_59,age_60_plus,australia,overseas,english,non_english,prop_age_0_9,prop_age_10_19,prop_age_20_29,prop_age_30_39,prop_age_40_49,prop_age_50_59,prop_age_0_19,prop_age_20_39,prop_age_40_59,prop_age_60_plus,prop_australia,prop_overseas,prop_english,prop_non_english
Riverwood,0,1,11606,1167,1133,1691,1783,1360,1468,2300,3474,2828,3006,4384,6455,3545,7207,0.10055143891090815,0.0976219196967086,0.145700499741513,0.1536274340858177,0.11718076856798208,0.12648630018955712,0.19817335860761676,0.2993279338273307,0.2436670687575392,0.25900396346717214,0.3777356539720834,0.5561778390487678,0.305445459245218,0.6209719110804757
South Hurstville - Blakehurst,0,1,25259,2486,2763,4542,3406,3022,3291,5249,7948,6313,5762,12136,12124,9506,14556,0.09842036501840928,0.10938675323647017,0.17981709489686845,0.13484302624806999,0.11964052416960291,0.13029019359436242,0.20780711825487944,0.31466012114493846,0.24993071776396533,0.22811671087533156,0.48046240943822005,0.4799873312482679,0.37634110614038563,0.5762698444118928
Hurstville - Central,0,1,12046,1160,784,3427,2623,1213,982,1944,6050,2195,1855,2681,8849,1753,9649,0.09629752614975925,0.06508384525983729,0.28449277768553877,0.21774863025070562,0.10069732691349825,0.0815208367922962,0.16138137140959655,0.5022414079362444,0.18221816370579447,0.153993026730865,0.2225635065581936,0.7346006973269135,0.1455254856383862,0.8010127843267475
Hurstville - North,0,1,12109,1091,1344,1920,1632,1408,1696,2435,3552,3104,3024,4758,6954,3076,8401,0.09009827401106615,0.11099182426294492,0.15855974894706418,0.13477578660500455,0.11627714922784706,0.1400611115699067,0.20109009827401106,0.2933355355520687,0.25633826079775374,0.24973160459162605,0.39293087785944336,0.574283590717648,0.25402593112560906,0.6937814848459823
Mortdale - Oatley,0,1,14715,1788,1686,1819,2090,2090,1857,3474,3909,3947,3400,9336,4960,8893,5289,0.12150866462793068,0.1145769622833843,0.1236153584777438,0.14203194019707782,0.14203194019707782,0.12619775739041794,0.236085626911315,0.2656472986748216,0.26822969758749576,0.2310567448182127,0.6344546381243629,0.33707101597009853,0.6043493034318722,0.35942915392456676
Penshurst,0,1,9528,1021,809,1658,1643,1197,1120,1830,3301,2317,2080,4076,4949,3556,5302,0.10715785054575987,0.08490764063811923,0.17401343408900083,0.17243912678421494,0.12562972292191435,0.11754827875734676,0.19206549118387908,0.3464525608732158,0.24317800167926112,0.218303946263644,0.427791771620487,0.519416456759026,0.373215785054576,0.5564651553316541
Kingsgrove (South) - Bardwell Park,0,1,12973,1424,1532,1501,1669,1816,1725,2956,3170,3541,3321,7504,5046,5663,6829,0.10976643798658753,0.11809142064287366,0.11570184228782857,0.1286518153087181,0.13998304170199646,0.13296847298234796,0.2278578586294612,0.24435365759654668,0.2729515146843444,0.2559932166807986,0.5784321282663994,0.38896168966314654,0.43652200724581824,0.5264009866646111
Kogarah,0,1,13051,1481,1024,2295,2854,1683,1260,2505,5149,2943,2448,4978,7362,4220,7772,0.11347789441422114,0.0784614205807984,0.175848593977473,0.21868056087656118,0.1289556355834802,0.09654432610527929,0.19193931499501954,0.39452915485403417,0.2254999616887595,0.18757183357597118,0.38142671059688915,0.5640947053865604,0.3233468699716497,0.5955099226112942
Kogarah Bay - Carlton - Allawah,0,1,16200,1652,1688,2491,2540,2067,2104,3340,5031,4171,3662,7659,7870,6182,9149,0.1019753086419753,0.10419753086419753,0.15376543209876542,0.15679012345679014,0.1275925925925926,0.12987654320987654,0.20617283950617285,0.31055555555555553,0.25746913580246916,0.22604938271604938,0.4727777777777778,0.4858024691358025,0.38160493827160497,0.5647530864197531
Monterey - Brighton-le-Sands - Kyeemagh,0,1,13896,1396,1276,1498,1956,2033,2015,2672,3454,4048,3719,7450,5628,6303,6668,0.10046056419113414,0.09182498560736903,0.10780080598733449,0.14075993091537134,0.14630109383995393,0.1450057570523892,0.19228554979850315,0.2485607369027058,0.2913068508923431,0.2676309729418538,0.536125503742084,0.40500863557858374,0.4535837651122625,0.4798503166378814
Rockdale - Banksia,0,1,19853,2011,1529,4000,4192,2390,2031,3540,8192,4421,3715,7380,11427,6208,12285,0.10129451468291946,0.07701606810053896,0.20148088450108295,0.21115196695713495,0.12038482848939706,0.10230191910542487,0.17831058278345843,0.4126328514582179,0.22268674759482193,0.1871253714803808,0.37173223190449806,0.5755805167984688,0.31269833274568076,0.618798166523951
Sans Souci - Ramsgate,0,1,16659,1806,1720,1576,2111,2226,2388,3526,3687,4614,4844,10615,5157,9484,6152,0.10840986853952818,0.10324749384716969,0.09460351761810433,0.12671829041359026,0.13362146587430218,0.14334593913200072,0.21165736238669788,0.22132180803169457,0.2769674050063029,0.29077375592772675,0.6371931088300619,0.3095623987034036,0.5693018788642775,0.3692898733417372
Arncliffe - Bardwell Valley,0,1,16579,1857,1626,2979,3452,2052,1753,3483,6431,3805,2860,7822,7594,6322,8859,0.11200916822486277,0.09807587912419326,0.17968514385668616,0.20821521201519996,0.12377103564750588,0.1057361722661198,0.21008504734905603,0.3879003558718861,0.22950720791362567,0.17250738886543218,0.47180167682007357,0.45804933952590626,0.3813257735689728,0.5343506846010012
Bexley - North,0,1,10145,1277,1300,1187,1359,1309,1246,2577,2546,2555,2472,5774,3996,4147,5282,0.12587481517989157,0.12814194184327254,0.11700344997535732,0.13395761458846722,0.12902907836372599,0.122819122720552,0.2540167570231641,0.25096106456382455,0.25184820108427797,0.2436668309512075,0.5691473632331198,0.39388861508132084,0.40877279448003945,0.5206505667816659
Bexley - South,0,1,15831,1753,1485,2505,2613,2054,1853,3238,5118,3907,3564,6876,8302,5140,9769,0.11073210788958372,0.0938032973280273,0.1582338449876824,0.16505590297517528,0.12974543616954076,0.11704882824837344,0.20453540521761102,0.3232897479628577,0.24679426441791422,0.2251279135872655,0.4343376918703809,0.5244141241867223,0.32467942644179143,0.6170804118501674
Wolli Creek,0,1,10731,753,268,3919,3759,978,478,1021,7678,1456,572,2493,7616,2788,7178,0.07017053396701146,0.024974373310968224,0.3652036156928525,0.350293542074364,0.0911378249930109,0.04454384493523437,0.09514490727797968,0.7154971577672165,0.13568166992824526,0.05330351318609636,0.2323175845680738,0.7097195042400521,0.25980803280216197,0.66890317770944
Concord - Mortlake - Cabarita,0,1,23113,2331,2612,2438,2988,3246,3262,4943,5426,6508,6235,14232,8149,13942,8382,0.10085233418422533,0.1130099943754597,0.10548176350971315,0.12927789555661315,0.1404404447713408,0.14113269588543245,0.21386232855968504,0.23475965906632631,0.28157314065677325,0.2697616060225847,0.6157573659845109,0.35257214554579674,0.6032103145416,0.3626530523947562
Drummoyne - Rodd Point,0,1,18366,1986,1988,1885,2621,2724,2564,3974,4506,5288,4593,12493,5162,13288,4311,0.10813459653707938,0.10824349341173908,0.10263530436676467,0.14270935424153328,0.14831754328650767,0.1396057933137319,0.21637808994881846,0.24534465860829793,0.28792333660023955,0.2500816726559948,0.680224327561799,0.28106283349667865,0.7235108352390286,0.23472721332897745
Five Dock - Abbotsford,0,1,20933,2387,2118,1919,3151,3178,2881,4505,5070,6059,5302,13415,6760,13634,6334,0.11403047819232791,0.10117995509482636,0.09167343429035495,0.15052787464768547,0.15181770410356854,0.13762958008885492,0.21521043328715425,0.24220130893804043,0.28944728419242344,0.25328428796636887,0.6408541537285626,0.3229350785840539,0.651316103759614,0.30258443605789903
Concord West - North Strathfield,0,1,12842,1445,1529,1886,2068,1820,1633,2974,3954,3453,2469,6690,5532,6422,5712,0.11252141410995171,0.11906245133156829,0.14686185952343872,0.16103410683694128,0.1417224731350257,0.12716087836785547,0.23158386544152001,0.30789596636038,0.2688833515028812,0.19225977262108707,0.5209468930073198,0.4307740227378913,0.5000778694907335,0.4447905310699268
Rhodes,0,1,11453,1206,390,2916,3960,1194,692,1596,6876,1886,1096,2697,8276,2404,8422,0.1052999214179691,0.0340522133938706,0.2546057801449402,0.34576093599930147,0.10425216100585,0.06042085043220117,0.1393521348118397,0.6003667161442416,0.16467301143805116,0.09569545097354405,0.2354841526237667,0.7226054308914694,0.20990133589452545,0.7353531825722518
Balmain,0,1,15579,1743,1584,1323,2246,2572,2398,3327,3569,4970,3718,10280,4696,13162,1754,0.11188137877912574,0.10167533217793183,0.08492201039861352,0.14416843186340586,0.16509403684447013,0.1539251556582579,0.21355671095705758,0.22909044226201938,0.31901919250272803,0.23865459913986778,0.6598626355992041,0.3014314140830605,0.8448552538673856,0.11258745747480582
Lilyfield - Rozelle,0,1,13824,1719,1369,1350,2269,2444,2010,3088,3619,4454,2665,9293,3972,11173,2050,0.12434895833333333,0.0990306712962963,0.09765625,0.16413483796296297,0.17679398148148148,0.14539930555555555,0.22337962962962962,0.26179108796296297,0.32219328703703703,0.1927806712962963,0.6722366898148148,0.2873263888888889,0.8082320601851852,0.14829282407407407
Annandale (NSW),0,1,9464,1039,880,1324,1657,1536,1245,1919,2981,2781,1776,6531,2439,7659,1281,0.10978444632290786,0.09298393913778528,0.13989856297548606,0.17508453085376163,0.16229923922231615,0.13155114116652578,0.20276838546069315,0.31498309382924766,0.2938503803888419,0.18765849535080303,0.6900887573964497,0.2577134404057481,0.8092772612003382,0.13535502958579881
Leichhardt,0,1,17532,2336,1803,2173,3079,3010,2158,4139,5252,5168,2981,11885,5042,13532,3304,0.13324207164042892,0.10284052019164955,0.12394478667579284,0.17562172028291126,0.17168605977640886,0.12308920830481405,0.2360825918320785,0.29956650695870407,0.2947752680812229,0.17003194159251653,0.6779032626055214,0.28758840976500116,0.7718457677389916,0.18845539584759297
Canterbury (North) - Ashbury,0,1,11999,1191,1215,1808,2193,1636,1541,2406,4001,3177,2416,6532,5064,6338,5159,0.09925827152262688,0.1012584382031836,0.15067922326860572,0.18276523043586965,0.1363446953912826,0.12842736894741227,0.20051670972581048,0.3334444537044754,0.2647720643386949,0.2013501125093758,0.5443786982248521,0.42203516959746645,0.5282106842236853,0.4299524960413368
Croydon Park - Enfield,0,1,17434,1877,2028,2100,2317,2377,2414,3905,4417,4791,4318,9821,6778,8850,7696,0.10766318687621888,0.11632442354020879,0.12045428473098543,0.13290122748652058,0.13634277847883447,0.13846506825742802,0.22398761041642767,0.253355512217506,0.27480784673626246,0.24767695308018814,0.5633245382585752,0.3887805437650568,0.5076287713662957,0.441436273947459
Dulwich Hill - Lewisham,0,1,17948,1681,1587,2906,3711,2691,2211,3268,6617,4902,3156,11326,5707,12283,4725,0.09365946066414085,0.08842210831290394,0.16191219077334523,0.20676398484510808,0.14993314018275017,0.12318921328281703,0.1820815689770448,0.3686761756184533,0.2731223534655672,0.1758413193670604,0.6310452418096724,0.31797414753733005,0.6843659460664141,0.26326053042121683
Haberfield - Summer Hill,0,1,13520,1272,1471,1854,2065,1922,1890,2743,3919,3812,3044,9034,4084,9505,3522,0.0940828402366864,0.10880177514792899,0.1371301775147929,0.15273668639053253,0.14215976331360947,0.13979289940828402,0.20288461538461539,0.28986686390532546,0.2819526627218935,0.22514792899408284,0.6681952662721894,0.30207100591715974,0.7030325443786982,0.26050295857988165
Homebush,0,1,20822,2428,1395,5567,5791,2197,1471,3823,11358,3668,1970,5618,14017,4719,14652,0.11660743444433772,0.06699644606666026,0.26736144462587647,0.27811929689751225,0.10551339928921333,0.0706464316588224,0.183603880510998,0.5454807415233888,0.17615983094803572,0.09461146863893959,0.2698107770627221,0.6731822111228508,0.22663528959754106,0.7036788012678897
Strathfield South,0,1,3636,450,401,485,558,517,454,851,1043,971,773,1823,1696,1453,2035,0.12376237623762376,0.11028602860286028,0.1333883388338834,0.15346534653465346,0.14218921892189218,0.12486248624862487,0.23404840484048406,0.28685368536853684,0.2670517051705171,0.2125962596259626,0.5013751375137514,0.46644664466446645,0.3996149614961496,0.5596809680968097
Ashfield - North,0,1,11456,976,741,2439,2414,1463,1200,1717,4853,2663,2213,5118,5882,5309,5581,0.08519553072625698,0.06468226256983241,0.21290153631284917,0.21071927374301677,0.12770600558659218,0.10474860335195531,0.14987779329608938,0.42362081005586594,0.2324546089385475,0.19317388268156424,0.4467527932960894,0.5134427374301676,0.4634252793296089,0.4871682960893855
Ashfield - South,0,1,12246,986,889,2298,2254,1455,1402,1875,4552,2857,2967,5802,6008,5713,5960,0.08051608688551364,0.07259513310468725,0.1876531112199902,0.18406010125755348,0.11881430671239589,0.11448636289400621,0.1531112199902009,0.3717132124775437,0.23330066960640208,0.2422831945124939,0.4737873591376776,0.4906091785072677,0.46651967989547605,0.48668953127551856
Burwood (NSW),0,1,15942,1058,946,5164,3394,1516,1431,2004,8558,2947,2428,3720,11297,2931,11972,0.06636557521013675,0.059340107891105255,0.3239242253167733,0.21289675072136494,0.09509471835403337,0.08976289047798269,0.125705683101242,0.5368209760381383,0.18485760883201605,0.15230209509471834,0.23334587881068874,0.7086312884205244,0.183853970643583,0.7509722744950446
Croydon,0,1,10993,971,1236,1562,1451,1488,1461,2207,3013,2949,2819,5541,5061,4946,5593,0.08832893659601565,0.11243518602747203,0.1420904211771127,0.131993086509597,0.13535886473210224,0.1329027562994633,0.20076412262348767,0.27408350768670975,0.26826162103156553,0.25643591376330394,0.504048030564905,0.4603838806513236,0.44992267806786135,0.5087783134722096
Strathfield - East,0,1,16420,941,1077,5998,3017,1383,1391,2018,9015,2774,2617,4353,11193,3802,11551,0.05730816077953715,0.06559074299634592,0.36528623629719853,0.18373934226552985,0.08422655298416565,0.08471376370280147,0.12289890377588307,0.5490255785627284,0.1689403166869671,0.15937880633373935,0.2651035322777101,0.6816686967113277,0.2315468940316687,0.7034713763702801
Strathfield - West,0,1,9253,857,1188,1340,1122,1040,1315,2045,2462,2355,2393,4648,4274,3697,5202,0.09261861018048201,0.12839079217551064,0.14481789689830327,0.12125797038798228,0.11239597968226521,0.14211607046363342,0.22100940235599265,0.2660758672862855,0.2545120501458986,0.2586188263265968,0.5023235707338161,0.4619042472711553,0.3995460931589755,0.5621960445260996
Chatswood (West) - Lane Cove North,0,1,21294,2600,2150,2776,4066,3376,2441,4750,6842,5817,3875,10478,10059,11620,8791,0.1221001221001221,0.10096740865971635,0.1303653611345919,0.1909458063304217,0.15854231238846622,0.11463323001784541,0.22306753075983846,0.3213111674650136,0.27317554240631164,0.18197614351460506,0.49206349206349204,0.4723865877712032,0.5456936226166995,0.41283929745468206
St Leonards - Naremburn,0,1,11903,1382,776,1772,3080,1964,1200,2158,4852,3164,1735,5836,5618,7118,4250,0.11610518356716794,0.06519364866000169,0.1488700327648492,0.25875829622784174,0.1650004200621692,0.10081492060825002,0.1812988322271696,0.4076283289926909,0.26581534067041923,0.1457615727127615,0.49029656389145593,0.4719818533142905,0.598000504074603,0.3570528438208855
Artarmon,0,1,9406,1260,989,1117,1852,1562,991,2249,2969,2553,1631,4398,4677,4753,4236,0.13395704869232405,0.1051456517116734,0.11875398681692537,0.1968955985541144,0.1660642143312779,0.10535828194769296,0.23910270040399745,0.31564958537103976,0.27142249627897086,0.1733999574739528,0.4675738890070168,0.4972358069317457,0.505315755900489,0.45035083988943225
Castle Cove - Northbridge,0,1,13440,1451,2288,1023,894,2003,2173,3739,1917,4176,3614,8761,4343,10108,2966,0.10796130952380953,0.17023809523809524,0.07611607142857142,0.06651785714285714,0.1490327380952381,0.16168154761904763,0.27819940476190474,0.14263392857142856,0.3107142857142857,0.2688988095238095,0.6518601190476191,0.32313988095238094,0.7520833333333333,0.2206845238095238
Chatswood - East,0,1,19601,2194,2070,2789,3638,3116,1952,4264,6427,5068,3850,6586,12270,6640,12071,0.11193306463955921,0.10560685679302076,0.14228865874190091,0.18560277536860365,0.15897148104688535,0.09958675577776643,0.21753992143257997,0.3278914341105046,0.2585582368246518,0.19641855007397582,0.3360032651395337,0.6259884699760216,0.3387582266210908,0.6158359267384317
Greenwich - Riverview,0,1,12928,1351,1840,1494,1523,1798,1873,3191,3017,3671,3051,8458,4158,10076,2462,0.10450185643564357,0.14232673267326731,0.1155631188118812,0.11780631188118812,0.1390779702970297,0.14487933168316833,0.2468285891089109,0.2333694306930693,0.28395730198019803,0.2359993811881188,0.6542388613861386,0.3216274752475248,0.7793935643564357,0.19043935643564355
Lane Cove,0,1,15888,2239,1679,1649,2979,2511,1745,3918,4628,4256,3094,9260,6181,10737,4602,0.14092396777442096,0.10567724068479356,0.10378902316213494,0.1875,0.15804380664652568,0.1098313192346425,0.2466012084592145,0.29128902316213495,0.2678751258811682,0.19473816717019135,0.5828298086606244,0.38903575025176235,0.6757930513595166,0.28965256797583083
Willoughby,0,1,12996,1803,1860,1080,1528,2200,1796,3663,2608,3996,2723,8237,4414,8928,3653,0.13873499538319484,0.14312096029547552,0.08310249307479224,0.11757463835026162,0.16928285626346568,0.13819636811326563,0.28185595567867033,0.20067713142505386,0.3074792243767313,0.2095260080024623,0.6338104032009849,0.33964296706678976,0.6869806094182825,0.28108648815020004
Asquith - Mount Colah,0,1,22057,2921,3076,2256,3056,3575,2907,5997,5312,6482,4277,13627,8002,15079,6449,0.132429614181439,0.13945686176723943,0.10228045518429524,0.13855012014326518,0.16208006528539692,0.13179489504465702,0.27188647594867843,0.24083057532756041,0.29387496033005395,0.19390669628689305,0.6178084054948543,0.3627873237520968,0.6836378473953847,0.29237883665049647
Berowra - Brooklyn - Cowan,0,1,11790,1495,1790,979,1147,1905,1771,3285,2126,3676,2702,8887,2767,10267,1335,0.12680237489397794,0.15182357930449533,0.08303647158608991,0.09728583545377438,0.16157760814249364,0.1502120441051739,0.2786259541984733,0.1803223070398643,0.3117896522476675,0.22917726887192535,0.753774385072095,0.23469041560644613,0.8708227311280746,0.11323155216284987
