sa2,in_wslhd,pop_size,bachelor_above,adv_diploma,high_school_below,managers_professionals,everyone_else,one_family,multi_family,non_family,neg_nil_income,very_low_income,low_income,middle_income,high_income,very_high_income,employed,unemployed,not_in_labour_force,prop_bachelor_above,prop_adv_diploma,prop_high_school_below,prop_managers_professionals,prop_everyone_else,prop_one_family,prop_multi_family,prop_non_family,prop_neg_nil_income,prop_very_low_income,prop_low_income,prop_middle_income,prop_high_income,prop_very_high_income,prop_employed,prop_unemployed,prop_not_in_labour_force
Mona Vale - Warriewood (North),0,14629,3515,1478,5494,3150,3730,3769,107,1341,64,1019,600,1022,334,1882,7002,242,3948,0.2926727726894255,0.12306411323896753,0.4574521232306411,0.45045045045045046,0.5333905333905334,0.2641020250858384,0.007497722654333964,0.09396678578936304,0.004540295119182747,0.0722900113507378,0.04256526674233825,0.07250283768444948,0.02369466515323496,0.13351305334846766,0.5830141548709409,0.020149875104079933,0.3287260616153206
Monterey - Brighton-le-Sands - Kyeemagh,0,13893,3117,1283,5856,2527,3528,3488,112,2028,174,1501,790,1275,346,1280,6218,342,4567,0.2624400101035615,0.10802391176222952,0.49305380146501643,0.40685879890516824,0.5680244727097086,0.2615869206539673,0.00839958002099895,0.15209239538023098,0.0133302689037003,0.11499272197962154,0.06052248525243239,0.09767869455297633,0.02650731632574887,0.09806174825710565,0.5235328786730656,0.028795150290477394,0.3845247116275154
Moree,0,7851,771,401,3584,949,2201,1707,45,915,50,815,422,642,202,451,3217,144,1718,0.12345876701361089,0.06421136909527622,0.5738991192954364,0.2945375543140906,0.6831160769708255,0.23335611756664387,0.006151742993848257,0.12508544087491455,0.0073152889539136795,0.11923920994879297,0.06174103877103146,0.09392831016825165,0.029553767373811265,0.06598390636430139,0.5151321056845476,0.023058446757405926,0.27510008006405123
Moree Surrounds,0,5353,454,290,2206,916,1238,1039,39,430,29,399,223,343,99,277,2206,64,877,0.10743019403691434,0.06862281116895409,0.5220066256507335,0.4148550724637681,0.5606884057971014,0.2122140522875817,0.007965686274509803,0.08782679738562091,0.006581933726736269,0.0905583295506128,0.05061280072628234,0.07784838856105311,0.022469359963685882,0.0628688152519292,0.5220066256507335,0.015144344533838144,0.20752484619025083
Morisset - Cooranbong,0,18127,2360,1347,9569,2215,4972,4483,191,2018,136,2259,982,1342,455,1094,7344,407,6658,0.15601242810867985,0.0890460765518609,0.6325775104118464,0.30189450729180867,0.6776611694152923,0.25566010835471914,0.010892500712859994,0.11508411747932706,0.007840876333237243,0.13023926203516864,0.05661573940616892,0.07737100028826752,0.026232343614874604,0.0630729316805996,0.4854895220466715,0.02690553315264097,0.44014014675745355
Mortdale - Oatley,0,14730,4434,1243,5223,3312,3823,3757,129,1381,75,996,675,1185,368,1736,7276,320,4033,0.36723538181215837,0.10294848434652973,0.43258240848103363,0.45394736842105265,0.5239857456140351,0.2607760116609981,0.00895398070382453,0.09585618102311376,0.005258360793661923,0.06983103133983033,0.0473252471429573,0.08308210053985837,0.025801023627567834,0.12171352450396129,0.6026171939705152,0.026503230081166142,0.334023521616697
Moruya - Tuross Head,0,8596,1308,722,4304,946,2271,2354,52,1188,53,1465,650,731,189,379,3286,118,3460,0.17472615549024847,0.09644670050761421,0.5749398877905424,0.2882388787324802,0.6919561243144424,0.3108001056245049,0.006865592817533668,0.15685238975442303,0.007225630538513974,0.19972733469665985,0.08861622358554874,0.09965916837082481,0.025766871165644172,0.05167007498295842,0.43895271172856,0.01576275714667379,0.46219609938551964
Mosman - North,0,13764,6175,1196,3227,4408,2186,3694,45,1967,109,802,533,1125,260,2637,6766,253,4191,0.5296337593275581,0.10258169654344283,0.27678188523887126,0.6515890613451589,0.32313377679231337,0.2843507043337695,0.003463936571472558,0.15141251635747827,0.008489757769296674,0.06246592413739388,0.04151413661500117,0.0876236467014565,0.020250798348781057,0.20538982786821403,0.5803242130542928,0.021699974268805215,0.359464791148469
Mosman - South,0,14565,6767,1124,3224,4990,2233,3829,51,1951,116,779,535,1144,249,2760,7387,265,4034,0.5612507257194991,0.09322385336319151,0.26739653313427886,0.6748715174465784,0.3020016229375169,0.2764620938628159,0.0036823104693140796,0.1408664259927798,0.008446806961334014,0.05672467778344135,0.038957256244083596,0.08330299279108716,0.018131508046311803,0.20097575183863686,0.6126731359376296,0.02197893339968483,0.33457742390312684
Moss Vale - Berrima,0,10651,1938,902,4821,1604,3219,2792,64,1229,63,1221,579,893,280,802,4901,165,3106,0.22135922330097088,0.10302684180468304,0.5506567675613935,0.3274806043282973,0.6572070232748061,0.2708575863407062,0.006208769887466045,0.11922778424524641,0.006211792545848945,0.12039045553145336,0.05708933149280221,0.08804969434036679,0.027607966870439756,0.07907710510747387,0.5597944031981724,0.018846373500856654,0.35476870359794405
Mount Annan,0,19042,2652,1549,9284,3100,6792,4836,216,849,69,839,627,1424,708,1920,10038,367,3837,0.18097447795823665,0.10570492698239388,0.6335471543605842,0.30854981586543245,0.6760226933412959,0.2559407250595396,0.011431595660227573,0.044932521831172266,0.0036739257760502637,0.04467280762472712,0.03338480379106544,0.07582130876950109,0.03769767318034183,0.10223097811618125,0.6850006824075338,0.025044356489695645,0.2618397707110687
Mount Druitt - Whalan,1,22920,3362,1298,10139,1631,5844,4949,292,1744,156,2128,1259,1702,461,812,7662,778,7626,0.19245520636556185,0.0743030511191253,0.5803995649436144,0.2127021387584768,0.7621283255086072,0.22243696345903186,0.013124185356645243,0.07838554541777158,0.007161547996143782,0.09769085984483313,0.05779736491759629,0.07813432493228664,0.021163292475783867,0.03727677546710738,0.438605529795638,0.04453603526246494,0.4365447363901769
Mount Hutton - Windale,0,9502,889,598,5196,914,2618,2361,58,1248,57,1422,509,737,223,472,3598,246,3330,0.11515544041450777,0.07746113989637306,0.6730569948186529,0.2544543429844098,0.7288418708240535,0.2532175032175032,0.006220506220506221,0.13384813384813385,0.006243838317449885,0.15576733486690766,0.05575638076459634,0.08073173403439587,0.02442764815423376,0.05170336290940957,0.4660621761658031,0.031865284974093265,0.43134715025906734
Mudgee,0,12577,1556,799,6359,1565,4298,3208,56,1465,77,1333,587,1124,366,1030,5949,211,3155,0.15721935940183895,0.08073153480852784,0.6425179347276953,0.26249580677624956,0.7208990271720899,0.26982925393220625,0.004710236352931281,0.12322314744722011,0.0065919013783066515,0.11411694204263334,0.050252546870987076,0.09622463830151529,0.03133293382415889,0.08817738207345262,0.6010912397696272,0.021319591795493583,0.3187834697383045
Mudgee Surrounds - East,0,3399,285,213,1889,359,776,851,9,601,43,697,205,234,64,107,1160,89,1358,0.09854771784232365,0.07365145228215768,0.6531811894882434,0.30948275862068964,0.6689655172413793,0.2795663600525624,0.002956636005256242,0.19743758212877793,0.014715947980835045,0.23853524982888433,0.0701574264202601,0.08008213552361396,0.02190280629705681,0.03661875427789185,0.40110650069156295,0.030774550484094054,0.46957123098201936
Mudgee Surrounds - West,0,11071,1012,652,5844,1493,3252,2763,92,1123,102,1272,554,792,266,691,4829,194,3043,0.11332586786114222,0.07301231802911534,0.6544232922732363,0.3091097308488613,0.6732919254658385,0.270325799823892,0.009001076215634478,0.10987183250171216,0.01031344792719919,0.12861476238624875,0.05601617795753286,0.08008088978766431,0.026895854398382203,0.0698685540950455,0.5407614781634938,0.021724524076147816,0.34076147816349384
Mulgoa - Luddenham - Orchard Hills,0,12044,1919,910,5603,2199,3936,2884,168,494,60,470,325,691,335,1461,6239,164,2509,0.20808935155063976,0.09867707655606159,0.6075688570808935,0.35195262483994877,0.6299615877080665,0.2430883344571814,0.014160485502360081,0.0416385704652731,0.005094676063513629,0.039908295830856755,0.02759616201069882,0.058673685998131955,0.02844527468795109,0.12405536214655685,0.6765343743222728,0.017783561049663846,0.2720667967902841
Mullumbimby,0,8909,2064,785,3222,1613,2027,1927,74,1071,63,1006,530,616,192,463,3720,219,2513,0.27880588950425506,0.10603809266513575,0.435228961231933,0.43151417870518993,0.5422685928303905,0.22522206638616177,0.008648901355773725,0.12517531556802244,0.007708307842897345,0.12308821730086872,0.06484766915453322,0.07537012113055182,0.023491985806925242,0.05664994494065827,0.5024989868972038,0.029582601647980548,0.33945697690125626
Murwillumbah,0,9498,1218,649,4759,973,2728,2349,74,1244,60,1482,645,775,180,299,3760,238,3149,0.15633423180592992,0.0833012450263124,0.6108330124502631,0.25884543761638734,0.7257249268422453,0.25477223427331885,0.008026030368763558,0.1349240780911063,0.006633499170812604,0.1638474295190713,0.07131011608623548,0.08568269762299613,0.01990049751243781,0.033056937534549476,0.4826081375946605,0.030548068283917342,0.40418431523552817
Murwillumbah Surrounds,0,10345,1650,829,4729,1545,2746,2498,119,899,43,1128,593,757,234,509,4388,259,3039,0.19068531145267537,0.09580492314804114,0.5465156593089102,0.35249828884325807,0.6265115217887292,0.25105527638190955,0.011959798994974874,0.09035175879396985,0.004488517745302714,0.11774530271398748,0.061899791231732774,0.07901878914405011,0.0244258872651357,0.05313152400835073,0.5071073616086906,0.02993181555529874,0.3512076736392003
Muswellbrook,0,12273,830,607,6786,911,4282,3004,60,1480,90,1306,616,1117,302,876,5290,344,3318,0.0866750208855472,0.06338763575605681,0.7086466165413534,0.17198414196715123,0.8083821030772135,0.25820869864191165,0.005157297576070139,0.1272133402097301,0.007898200965335674,0.11461167178587099,0.0540587977182975,0.09802544975866608,0.02650285212812637,0.07687582272926723,0.552422723475355,0.03592314118629908,0.34649122807017546
Muswellbrook Surrounds,0,4071,293,261,2295,506,1503,1036,31,398,31,379,206,297,89,353,2060,61,958,0.08851963746223565,0.07885196374622357,0.6933534743202417,0.24755381604696672,0.7353228962818004,0.2677002583979328,0.008010335917312662,0.10284237726098192,0.008179419525065963,0.1,0.054353562005277044,0.07836411609498681,0.023482849604221635,0.09313984168865436,0.622356495468278,0.018429003021148038,0.2894259818731118
Nambucca Heads,0,7108,651,468,4032,520,1562,1698,34,1402,67,1626,511,498,99,169,2116,183,3328,0.10600879335613092,0.07620908646800195,0.6565705911089399,0.24609559867486985,0.7392333175579744,0.25140657388214394,0.005034053893988748,0.20758069292271247,0.010239951092770901,0.24850985786336544,0.07809873146874523,0.0761118752865658,0.015130674002751032,0.025829130368332568,0.3445692883895131,0.02979970688812897,0.5419312815502361
Nambucca Heads Surrounds,0,8103,1002,560,4175,1050,2088,2076,65,926,55,1243,547,535,149,332,3194,219,2783,0.14868674877578275,0.08309838254933967,0.6195281198990948,0.32833020637898686,0.6529080675422139,0.26547314578005116,0.008312020460358057,0.11841432225063939,0.007230182726436178,0.1634021296174576,0.07190745366110161,0.070329959248061,0.01958722229525437,0.04364401209412384,0.4739575604689123,0.032497403175545336,0.4129692832764505
Narara,0,7161,1306,584,3335,1213,2270,1900,67,543,50,543,334,628,233,600,3532,154,1835,0.2304163726182075,0.10303458009880029,0.5883909668313339,0.3435287453979043,0.6428773718493345,0.2682100508187465,0.00945793337097685,0.07665160926030491,0.007100255609201931,0.07710877591593297,0.0474297074694689,0.08917921045157626,0.033087191138881,0.08520306731042318,0.6231474947071277,0.027170077628793227,0.3237473535638673
Narooma - Bermagui,0,9881,1590,856,4824,1037,2282,2647,42,1511,76,1909,770,768,208,353,3401,132,4432,0.1842410196987254,0.09918887601390498,0.5589803012746234,0.3049103204939724,0.6709791237871214,0.3115217135459574,0.0049429210309521006,0.17782746851830059,0.009207656893627332,0.23128180276229707,0.0932881027380664,0.09304579597770778,0.025199903077295856,0.042767143203295374,0.39409038238702204,0.0152954808806489,0.5135573580533024
Narrabeen - Wheeler Heights,0,11236,2776,1173,4444,2503,2932,2861,65,1614,84,1059,591,912,307,1380,5483,160,3462,0.29061976549413737,0.12280150753768844,0.4652428810720268,0.4569185834246075,0.5352318364366557,0.2635651773376324,0.005988023952095809,0.14868724090280977,0.007849000186880957,0.0989534666417492,0.05522332274341245,0.08521771631470754,0.02868622687348159,0.1289478602130443,0.5740159128978225,0.01675041876046901,0.36243718592964824
Narrabri,0,6896,658,348,3712,867,2316,1734,26,852,51,791,365,589,190,490,3232,130,1697,0.1196798835940342,0.06329574390687523,0.6751546016733357,0.2688372093023256,0.718139534883721,0.2667281956622058,0.003999384710044608,0.13105676049838486,0.008034026465028356,0.12460617517328293,0.057498424700693135,0.09278512917454317,0.029930686830497794,0.07718966603654695,0.5878501273190251,0.02364496180429247,0.30865769370680246
Narrabri Surrounds,0,4615,387,230,2323,793,1245,1049,36,440,40,469,232,328,95,246,2072,87,983,0.10522022838499184,0.06253398586188146,0.6315932572050027,0.3834622823984526,0.6020309477756286,0.2413158500115022,0.008281573498964804,0.10121923165401427,0.009758477677482313,0.11441815076848012,0.05659917052939741,0.08001951695535496,0.02317638448402049,0.060014637716516224,0.5633496465470365,0.02365415986949429,0.2672648178357803
Narrandera,0,5902,502,296,3157,763,1590,1433,19,751,44,850,388,444,108,215,2406,137,1712,0.10640101738024586,0.06273844849512505,0.6691394658753709,0.3172557172557173,0.6611226611226612,0.2587109586567973,0.003430222061743997,0.13558404044051273,0.008215085884988798,0.1587005227781927,0.07244212098581031,0.08289768483943241,0.020164301717699777,0.04014189693801344,0.50996184824078,0.02903772785078423,0.3628656210258584
Narromine,0,6463,572,330,3228,936,1704,1509,32,707,51,765,326,484,134,296,2703,126,1586,0.11242138364779874,0.06485849056603774,0.6344339622641509,0.3457702253417067,0.629479128186184,0.2460058689272905,0.005216824258232801,0.11525921095533094,0.008674944718489539,0.1301241707773431,0.05545160741622725,0.08232692634801837,0.022792992005443102,0.050348698758292225,0.53125,0.024764150943396228,0.3117138364779874
Narwee - Beverly Hills,0,13796,3290,1139,5679,2205,3334,3332,181,1279,129,1372,640,977,345,1059,5680,384,4977,0.2843069478050467,0.09842723816107847,0.49075354303491187,0.3880675818373812,0.5867652235128475,0.247437991979801,0.01344125946829051,0.09497994950245062,0.009699977441912927,0.10316565155274833,0.04812391909166103,0.07346417023836378,0.02594180013534852,0.07963004737198286,0.4908399585205669,0.03318354649153128,0.4300898721050812
Nelson Bay Peninsula,0,21971,3235,2093,11317,2581,5655,6090,124,2962,215,3268,1585,1901,487,1274,8393,423,9230,0.16936286058321554,0.10957541489974347,0.5924820690016229,0.30737168036203405,0.6734548052876027,0.33320566832631177,0.006784483230289435,0.162061607484817,0.011931849714190576,0.18136411565569677,0.08796270603252122,0.10549975026361064,0.02702702702702703,0.07070314667850602,0.4394010784775666,0.02214543741165384,0.48322077378147743
Neutral Bay - Kirribilli,0,17184,8677,1541,3598,6716,3203,4198,23,4097,178,1349,833,1964,415,3317,10077,411,4014,0.5658667014477632,0.10049563062475544,0.2346419720881701,0.6667990468625894,0.318010325655282,0.26917158245704026,0.0014747371120800204,0.2626955629648628,0.011654553787729982,0.0883258037058862,0.054540692725725134,0.12859294179270608,0.027172133830943496,0.2171806455837098,0.6571670796921874,0.026803182470327376,0.26177122733794184
Newcastle - Cooks Hill,0,12816,5060,1092,4437,4084,3425,3004,9,3117,83,1383,799,1526,369,1691,7606,352,3055,0.43568107456517996,0.09402445324608232,0.38203891854658173,0.5361690954444007,0.44965209400026257,0.2619691288043952,7.84860905206244e-4,0.2718234935030958,0.007390259104264981,0.1231413053156442,0.07114237378683999,0.13587392039889593,0.03285548927076841,0.15056539934110943,0.6548992595143792,0.030308248665403822,0.26304460134320645
Newcastle Port - Kooragang,0,24,0,3,8,4,4,7,0,7,0,0,0,3,0,3,9,0,5,0,0.2,0.5333333333333333,0.3076923076923077,0.3076923076923077,0.2916666666666667,0,0.2916666666666667,0,0,0,0.14285714285714285,0,0.14285714285714285,0.6,0,0.3333333333333333
Newport - Bilgola,0,13689,4163,1516,4660,3686,3353,3738,122,1087,61,725,550,929,340,2074,7153,244,3587,0.36662263320123295,0.13350946719506826,0.4103918978423602,0.5146607092990785,0.46816531695057245,0.28058850022519144,0.009157784116499024,0.08159435520192164,0.004612825166364186,0.05482456140350877,0.04159104658197217,0.07025105868118572,0.02571082879612825,0.15683605565638234,0.6299427564949361,0.02148833113166006,0.3158960810215764
Newtown (NSW),0,14675,7236,1105,3837,5917,3430,3216,14,3297,103,1121,705,1476,389,2451,9480,412,2697,0.5457836777794539,0.08334590435963192,0.2894101674460703,0.6236955834299568,0.36154738062611996,0.2328747284576394,0.0010137581462708182,0.2387400434467777,0.007598672076724456,0.08270011066027297,0.052010328292143124,0.10888970859461454,0.02869789745481372,0.18081888601991886,0.7150399758636296,0.031075577010107106,0.2034243475637351
Niagara Park - Lisarow,0,8218,1408,710,3863,1429,2532,2158,64,580,44,593,374,648,244,732,4020,167,2188,0.2149618320610687,0.1083969465648855,0.5897709923664122,0.35397572454793164,0.6271984146643547,0.266353986669958,0.007899284127375956,0.07158726240434461,0.005468555804126274,0.07370121799652,0.046482724335073326,0.08053691275167785,0.030325627641063883,0.09097688292319164,0.6137404580152672,0.02549618320610687,0.33404580152671753
No usual address (NSW),0,11372,1405,614,4229,734,1692,NA,NA,NA,0,0,0,0,0,0,2509,643,3630,0.13894382911392406,0.06071993670886076,0.4182159810126582,0.2923138191955396,0.6738351254480287,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24812104430379747,0.06358781645569621,0.35897943037974683
Normanhurst - Thornleigh - Westleigh,0,19155,7056,1576,5446,5405,3998,5063,163,1090,76,1040,584,1087,419,2828,9514,392,4984,0.4616290480863592,0.10310762185148839,0.35629702322538437,0.5683491062039958,0.4203995793901157,0.2678127479502777,0.008622057656704575,0.05765670457550912,0.004037613557881316,0.055251553949954846,0.03102587260266695,0.05774849917653934,0.022260001062529882,0.15024172554853105,0.6224403009486424,0.025646058227019954,0.3260713117435394
North Kellyville,1,17411,5462,1396,4706,4592,4169,4304,214,565,60,372,428,974,447,2528,8893,376,2841,0.4333201110670369,0.11074970249900833,0.3733439111463705,0.515665356541269,0.4681639528354857,0.25061138930942123,0.012460696401537208,0.03289856760218936,0.0035194744251525107,0.021820741435945566,0.025105584232754576,0.05713280150164242,0.026220084467386204,0.14828718911309244,0.7055136850456168,0.02982943276477588,0.22538675128917096
North Narrabeen - Warriewood (South),0,10869,2617,1081,4005,2590,3060,2820,101,635,52,514,360,609,288,1537,5743,164,2293,0.30669166764326733,0.12668463611859837,0.4693542716512364,0.4520858788619305,0.5341246290801187,0.2630351646301651,0.00942076298852719,0.05922954948232441,0.004895499905855771,0.048390133684805124,0.03389192242515534,0.05733383543588778,0.02711353794012427,0.14469967990962154,0.6730341028946443,0.019219500761748505,0.26872143443103247
North Nowra - Bomaderry,0,16094,2320,1343,8016,2151,4620,4232,106,1908,85,2111,1068,1337,433,882,6900,300,5334,0.1755979412655162,0.10165001513775355,0.6067211625794732,0.31151339608979,0.6690803765387401,0.27020814710764907,0.0067679734388966925,0.12182352190014047,0.005505894545925638,0.13674051042881202,0.06917994558880684,0.08660448244591268,0.028047674569244722,0.0571317528177225,0.522252497729337,0.022706630336058128,0.40372388737511355
North Parramatta,1,22883,8302,1751,6587,5473,5504,5488,136,3332,193,1994,1288,2402,687,2047,11177,745,5716,0.4376153075747193,0.09229877180960414,0.3472141689947815,0.4896224727142601,0.492395777419932,0.25091441111923923,0.006217995610826628,0.15234089246525237,0.009049985932664354,0.09350089093125762,0.06039576104285848,0.11263246741067241,0.03221419863077933,0.09598612022882866,0.589162405777239,0.03927046544726161,0.30130198724368773
North Rocks,1,8435,2770,748,2712,1999,1893,2224,95,422,46,444,302,578,216,1042,3965,157,2478,0.40976331360946744,0.11065088757396449,0.4011834319526627,0.5058198380566802,0.478997975708502,0.26698679471788717,0.011404561824729893,0.050660264105642255,0.0055602562552882874,0.05366856037713042,0.03650429106732745,0.06986582859905717,0.026109029372658046,0.12595189169587817,0.5865384615384616,0.023224852071005917,0.3665680473372781
North Ryde - East Ryde,0,15618,5882,1178,4484,4464,3354,4006,136,1364,109,957,548,1108,379,2174,7952,370,3911,0.45596899224806203,0.09131782945736434,0.3475968992248062,0.5611565053425519,0.42162162162162165,0.2622242586895333,0.00890227138836159,0.08928454539503829,0.007216631355932203,0.06336069915254237,0.03628177966101695,0.07335805084745763,0.0250926906779661,0.1439353813559322,0.6164341085271318,0.02868217054263566,0.3031782945736434
North Sydney - Lavender Bay,0,12440,6913,946,2241,5308,2163,3306,25,2691,145,657,569,1459,280,2762,7614,295,2634,0.6148167911775169,0.08413376022767698,0.19930629669156882,0.697136853165222,0.2840819542947203,0.2978646724930174,0.0022524551761419946,0.24245427515992432,0.013407304669440592,0.06074895977808599,0.05261211280628757,0.13490522422561257,0.025889967637540454,0.2553860379103098,0.6771611526147279,0.02623621487015297,0.23425827107790823
Northmead,1,20270,7726,1501,5375,5023,4888,5246,93,2376,118,1441,997,2049,686,2074,10120,645,4594,0.474774165796104,0.09223867756406318,0.3303017267867019,0.49683481701285853,0.4834817012858556,0.2746165523739727,0.00486834528608072,0.12437836988954615,0.006265930331350892,0.07651869158878505,0.05294180118946474,0.10880416312659304,0.03642735768903993,0.11013169073916737,0.6218890186197996,0.03963620721440423,0.2823081177410435
Nowra,0,22595,2087,1419,11418,2104,6480,5228,139,2493,117,2749,1385,1739,476,900,8725,571,7491,0.11507498897220997,0.07824217026907808,0.6295765328628143,0.24103562836521938,0.7423530759537175,0.237366628830874,0.0063110102156640185,0.11318955732122588,0.005434530168609782,0.12768823447442984,0.0643318314831158,0.0807747689163454,0.0221097124808398,0.041804078220075244,0.48108734009704457,0.03148434053815615,0.41304587560652845
Nyngan - Warren,0,4604,422,223,2424,726,1286,1120,22,602,37,579,249,378,101,256,2076,96,1168,0.11283422459893049,0.05962566844919786,0.6481283422459893,0.34836852207293667,0.6170825335892515,0.26981450252951095,0.005299927728258251,0.14502529510961215,0.009144834404349975,0.1431043005437469,0.061542263964409295,0.09342560553633218,0.024962926347009393,0.06327236777063766,0.5550802139037433,0.025668449197860963,0.3122994652406417
Oatlands - Dundas Valley,1,18490,5324,1426,6532,3618,4215,4492,224,1645,163,1620,777,1342,475,1643,8007,407,5818,0.3558347814463307,0.09530811388851758,0.43657265071514506,0.4528726999624484,0.5276004506196019,0.25153992608354797,0.01254339791689999,0.0921155784522343,0.009266628766344515,0.09209778283115407,0.044172825469016484,0.0762933484934622,0.027003979533826036,0.09340534394542353,0.5351557278438711,0.027202245689079,0.3888517577863922
Oatley - Hurstville Grove,0,12595,4080,1080,4383,3090,2867,3306,131,864,54,727,450,874,314,1673,6036,229,3841,0.3917426788286126,0.10369659145463274,0.42083533365338455,0.5112508272667108,0.4743547319655857,0.26854032978636994,0.010640890260742426,0.0701811388189424,0.0044103234237177396,0.059376020908199934,0.03675269519764783,0.07138190133943156,0.025645213982358705,0.13663835347925515,0.5795487277964474,0.02198751800288046,0.36879500720115216
Oberon,0,4839,475,267,2458,605,1399,1174,26,589,34,606,279,426,113,255,2072,81,1407,0.11763249133234274,0.06612184249628529,0.608717186726102,0.29086538461538464,0.6725961538461539,0.26766985864113085,0.005927952576379389,0.13429092567259462,0.008137865007180469,0.1450454763044519,0.06677836285303973,0.10196266156055529,0.02704643370033509,0.061033987553853516,0.5131253095591877,0.020059435364041606,0.34843982169390786
Old Bar - Manning Point - Red Head,0,12467,1811,1068,6192,1641,3041,3491,75,1454,85,1829,912,1031,271,612,4761,231,4873,0.17277237168479298,0.10188895248998282,0.5907269605037206,0.3456192080876158,0.6404802021903959,0.29748615253515126,0.006391137622496805,0.12390285470813805,0.007370155206797884,0.1585883985086274,0.07907742998352553,0.08939564727304257,0.02349778895343796,0.05306511748894477,0.45420721236405265,0.022037779049799658,0.4648921961457737
Oran Park,0,17624,3283,1358,6518,2816,5265,4284,224,654,87,564,592,1465,627,1587,8236,427,3116,0.26602382302892796,0.11003970504821327,0.528158171947168,0.34207968901846453,0.6395772594752187,0.24687373941105284,0.01290843081887858,0.03768800783726157,0.005062554553389584,0.03281931917369799,0.03444864707593832,0.08524876345650276,0.03648530695373873,0.09234797788769275,0.6673689328255409,0.03460011344299489,0.25249169435215946
Orange,0,19032,3014,1287,9067,2685,5410,4483,72,3021,119,2599,1228,1647,455,1176,8230,361,5722,0.1955365252367977,0.08349552355001946,0.5882314778772545,0.3258495145631068,0.6565533980582524,0.24840693744112594,0.003989582756136754,0.16739624314290463,0.006727344677483181,0.14692746904856124,0.0694216744869693,0.0931087116286958,0.025722200237435693,0.0664819944598338,0.5339301933307383,0.0234202672894771,0.3712209679512132
Orange - North,0,22913,3928,1642,10108,3895,7335,5890,103,2050,96,1786,976,1939,746,2034,11385,367,4826,0.22507449002979601,0.09408663763465505,0.5791886316754526,0.3413373061081413,0.6428008062395933,0.2627939142461964,0.004595547227055727,0.0914647749074198,0.004342319522344852,0.08078523611362402,0.04414691514383933,0.08770580785236114,0.03374344128822146,0.09200289487968157,0.6523607609443044,0.021029108411643363,0.27652991061196425
Orange Surrounds,0,11830,1879,840,5467,2352,3471,3169,55,936,88,1007,553,897,310,994,5935,140,2678,0.200640683395622,0.08969567538707955,0.5837693539775761,0.39656044511886696,0.5852301466868993,0.2780556286742125,0.004825831359129596,0.08212687549355094,0.007874015748031496,0.09010379384395133,0.04948103078024338,0.08026127415891196,0.02773801002147459,0.08894058697208304,0.6337426588360918,0.014949279231179925,0.28595835557928456
Ourimbah - Fountaindale,0,4928,923,441,2299,936,1580,1300,49,364,25,348,211,408,146,455,2565,74,1234,0.2293167701863354,0.10956521739130434,0.5711801242236025,0.36477007014809043,0.6157443491816056,0.2691511387163561,0.010144927536231883,0.07536231884057971,0.0052213868003341685,0.07268170426065163,0.04406850459482038,0.08521303258145363,0.030492898913951544,0.09502923976608187,0.6372670807453417,0.018385093167701864,0.306583850931677
