sa2_name_2021,in_wslhd,in_metro,pop_size,bachelor_above,bachelor_below,denominator_edu,unknown_edu,managers_professionals,everyone_else,denominator_occup,unknown_occup,less_md_income,more_md_income,denominator_income,unknown_income,social_housing,non_social_housing,denominator_housing_type,unknown_housing_type,prop_bachelor_above,prop_bachelor_below,prop_managers_professionals,prop_everyone_else,prop_less_md_income,prop_more_md_income,prop_social_housing,prop_non_social_housing
Caringbah,0,1,12858,2646,6699,10494,1154,2608,3946,6660,105,4060,5859,10494,591,311,4984,5547,242,0.2521440823327616,0.6383647798742138,0.39159159159159157,0.5924924924924925,0.38688774537831144,0.5583190394511149,0.05606634216693708,0.8985036956913647
Caringbah South,0,1,13015,2962,6441,10355,967,3027,3367,6480,86,4123,5860,10355,380,22,4338,4479,118,0.28604538870111057,0.6220183486238532,0.4671296296296296,0.5195987654320988,0.3981651376146789,0.5659101883148238,0.004911810672025006,0.9685197588747488
Cronulla - Kurnell - Bundeena,0,1,24374,6133,12511,20855,2222,5830,7027,13081,220,7254,12395,20855,1208,93,10063,10602,445,0.2940781587149365,0.5999040997362742,0.44568458068954975,0.5371913462273527,0.3478302565332055,0.5943418844401822,0.008771929824561403,0.9491605357479721
Lilli Pilli - Port Hacking - Dolans Bay,0,1,3369,915,1584,2690,197,916,819,1757,23,988,1614,2690,93,0,1004,1025,17,0.34014869888475835,0.5888475836431227,0.5213431986340353,0.46613545816733065,0.36728624535315985,0.6,0,0.9795121951219512
Woolooware - Burraneer,0,1,8947,2293,4498,7407,619,2292,2516,4880,77,2679,4470,7407,263,38,3228,3362,95,0.3095720264614554,0.6072633994869718,0.46967213114754097,0.5155737704918033,0.3616848926690968,0.6034831915755366,0.011302795954788817,0.9601427721594289
Heathcote - Waterfall,0,1,6673,1161,3657,5412,588,1194,2072,3318,41,2248,2813,5412,353,7,2297,2368,64,0.21452328159645231,0.6757206208425721,0.35985533453887886,0.6244725738396625,0.4153732446415373,0.5197708795269771,0.0029560810810810812,0.9700168918918919
Illawong - Alfords Point,0,1,10554,2513,5468,8728,756,2387,2870,5337,85,3672,4751,8728,311,0,3279,3339,55,0.2879239230064161,0.6264894592117324,0.44725501217912683,0.5377552932359003,0.42071494042163154,0.544340054995417,0,0.9820305480682839
Menai - Lucas Heights - Woronora,0,1,20927,4504,10997,16907,1400,4641,6310,11103,140,7002,9329,16907,575,138,6596,6878,133,0.2663985331519489,0.6504406458863192,0.41799513644960823,0.5683148698549941,0.41414798604128467,0.5517832850298693,0.020063972084908403,0.9589997092177959
Oyster Bay - Como - Jannali,0,1,22063,5799,10027,17378,1553,5475,5431,11038,132,6867,9812,17378,697,245,7099,7554,205,0.3336977788007826,0.5769939003337553,0.49601377061061785,0.4920275412212357,0.39515479341696397,0.5646219357808724,0.032433148001059044,0.9397670108551761
Royal National Park,0,1,42,7,12,30,12,8,19,19,0,4,10,30,12,0,8,11,0,0.23333333333333334,0.4,0.42105263157894735,1,0.13333333333333333,0.3333333333333333,0,0.7272727272727273
Sutherland - Kirrawee,0,1,23238,5919,11478,19310,1909,5317,6848,12340,177,7192,10884,19310,1226,451,9049,9851,344,0.30652511651993786,0.5944070429829104,0.4308752025931929,0.5549432739059967,0.37244950802692905,0.5636457793889177,0.04578215409603086,0.9185869454877678
Engadine,0,1,17356,3061,9311,13509,1126,3184,5344,8639,103,5774,7268,13509,476,43,5804,5968,106,0.22658968095343845,0.6892442075653268,0.3685611760620442,0.6185901145965969,0.42741875786512695,0.5380116959064327,0.0072050938337801605,0.9725201072386059
Loftus - Yarrawarrah,0,1,7348,1615,3755,5806,438,1591,2079,3704,26,2486,3168,5806,159,14,2411,2493,49,0.2781605235962797,0.646744746813641,0.4295356371490281,0.5612850971922246,0.4281777471581123,0.5456424388563555,0.005615724027276374,0.9671079021259527
Woronora Heights,0,1,3539,767,1956,2907,189,805,1186,2026,31,1167,1653,2907,83,0,1089,1110,19,0.26384588923288615,0.672858617131063,0.3973346495557749,0.5853899308983218,0.40144478844169246,0.5686274509803921,0,0.981081081081081
Migratory - Offshore - Shipping (NSW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,0,0
No usual address (NSW),0,0,11371,1405,4843,10111,3874,734,1692,2510,79,4729,2151,10111,3230,0,0,NA,0,0.13895757096231826,0.4789832855306102,0.29243027888446216,0.6741035856573705,0.4677084363564435,0.21273860152309365,NA,NA
